"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"830",1474,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,4,5,4,5,1,1,1,2,1,1,1,1,2,-1,2,-1,1,2,1,1,1,1,1,1,2,-1,14,90,95,8,3,3,96,39,56,"03042018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831",1476,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,4,4,2,1,2,2,1,2,2,2,1,1,1,2,1,1,2,3,2,3,3,2,3,2,3,3,3,2,2,5,4,5,5,5,5,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,2,-1,0,90,95,0,3,3,98,50,10,"05072018",2018,132,"Suburb","500 - 999",62.8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832",1482,1,1,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,3,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,3,2,3,2,1,2,3,1,2,2,4,3,4,2,4,3,4,2,-1,2,-1,1,2,1,1,1,1,2,-1,1,2,2,-1,1,2,1,2,1,1,60,50,50,3,1,1,92,100,45,"04172018",2018,121,"City","300 - 499",64.2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833",1483,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,5,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,2,1,1,2,-1,1,1,2,-1,10,86,86,5,3,3,97,23,11,"03062018",2018,312,"Suburb","Less than 300",29.4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834",1484,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,5,1,1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,0,99,99,7,2,2,97,10,20,"03092018",2018,332,"Suburb","500 - 999",18.4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0,0,0,0,0
"835",1485,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,1,2,2,1,1,1,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,5,2,4,4,5,4,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,5,75,80,4,3,3,95,20,12,"02222018",2018,132,"Suburb","500 - 999",60.9483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836",1486,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,3,3,1,2,2,3,1,2,2,2,1,2,2,4,2,3,4,5,4,5,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,1,1,15,90,90,4,3,3,97,155,191,"03302018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837",1487,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,3,3,3,3,2,1,2,2,2,2,2,4,2,4,3,5,2,4,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,20,22,70,6,4,3,93,32,43,"03012018",2018,234,"Rural","500 - 999",13.6362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838",1489,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,3,3,2,3,2,1,3,3,3,3,3,4,4,5,5,5,5,5,2,-1,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,15,65,80,5,3,3,95,35,38,"04002018",2018,323,"Town","300 - 499",16.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839",1493,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,3,1,2,2,4,3,4,2,5,2,5,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,4,68,68,4,2,3,92,105,163,"03152018",2018,344,"Rural","1,000 or more",8.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"840",1496,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,3,3,2,2,1,1,1,1,1,1,1,4,4,4,4,5,4,4,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,0,68,0,4,3,3,93,414,324,"04252018",2018,341,"City","1,000 or more",8.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841",1497,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,1,2,1,1,2,2,2,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,3,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,10,80,95,6,3,3,93,35,9,"03122018",2018,212,"Suburb","Less than 300",28.9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"842",1499,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,2,2,1,1,1,2,2,1,3,2,2,3,2,3,3,3,3,3,3,3,3,4,4,5,5,4,4,5,1,2,2,-1,1,2,1,1,2,-1,2,-1,1,2,2,-1,2,-1,1,1,2,-1,5,95,98,2,3,3,95,12,6,"04242018",2018,131,"City","500 - 999",53.6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843",1500,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,3,2,3,3,3,3,3,2,3,3,3,3,3,5,4,4,4,5,5,5,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,0,100,100,7,1,3,96,6,18,"03052018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844",1503,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,3,3,3,3,3,2,2,2,1,1,1,4,4,5,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,30,40,70,6,4,3,96,30,20,"03032018",2018,234,"Rural","500 - 999",13.6362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845",1505,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,3,4,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,3,3,1,2,2,3,3,3,3,2,3,4,4,3,4,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,20,30,40,8,3,3,95,23,18,"02262018",2018,224,"Rural","300 - 499",14.1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846",1506,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,4,4,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,3,3,3,3,3,2,3,3,3,2,2,2,5,4,5,5,5,4,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,7,85,70,0,3,3,97,50,25,"04022018",2018,142,"Suburb","1,000 or more",45.1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847",1508,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,4,4,2,2,2,2,1,2,2,2,1,1,1,1,2,1,3,2,3,3,2,2,1,1,3,2,2,2,2,5,4,5,5,5,5,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,35,75,100,2,3,3,93,83,35,"03062018",2018,131,"City","500 - 999",73.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"848",1509,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,3,2,2,2,1,2,3,2,2,2,4,3,4,4,4,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,20,60,70,7,2,2,93,26,60,"04032018",2018,231,"City","500 - 999",19.4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849",1512,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,4,3,4,3,5,5,5,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,8,80,90,8,3,3,92,34,100,"05172018",2018,341,"City","1,000 or more",10.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850",1513,1,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,5,5,5,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,85,38,92,7,3,3,93,31,28,"05102018",2018,431,"City","500 - 999",52.2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851",1514,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,3,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,5,4,5,2,-1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,5,70,80,8,3,3,95,40,42,"02282018",2018,233,"Town","500 - 999",12.7847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852",1516,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,3,2,2,3,2,2,2,4,3,4,4,4,4,5,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,16,70,90,0,3,3,98,49,45,"03052018",2018,133,"Town","500 - 999",49.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853",1519,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,5,4,5,5,5,5,5,2,-1,2,-1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,-1,9,90,90,6,4,3,96,6,1,"03092018",2018,112,"Suburb","Less than 300",143.2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854",1520,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,3,2,3,3,2,3,3,2,3,3,3,3,3,5,4,5,5,5,4,5,2,-1,1,2,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,2,25,65,70,9,3,3,95,20,18,"03272018",2018,414,"Rural","Less than 300",108.6779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855",1521,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,4,2,4,1,2,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,10,70,80,4,2,2,90,10,10,"03012018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856",1522,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,5,1,5,1,5,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,60,42,30,8,1,1,72,3,3,"04262018",2018,231,"City","500 - 999",19.4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857",1525,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,3,3,3,2,2,1,2,2,2,2,2,4,3,4,4,5,4,5,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,8,92,80,7,3,3,95,67,52,"04082018",2018,342,"Suburb","1,000 or more",8.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858",1527,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,5,4,4,5,5,5,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,9,50,65,9,2,2,94,40,30,"04022018",2018,324,"Rural","300 - 499",14.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859",1530,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,3,3,3,3,5,2,3,2,3,2,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,25,100,90,4,1,3,88,3,10,"04222018",2018,321,"City","300 - 499",17.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860",1531,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,3,3,1,2,3,3,3,3,2,2,5,2,2,2,5,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,30,100,100,3,2,2,94,27,20,"03232018",2018,132,"Suburb","500 - 999",75.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861",1533,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,3,1,2,3,2,3,2,4,2,4,4,4,4,4,2,-1,2,-1,1,1,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,10,75,80,7,3,3,93,25,25,"04302018",2018,344,"Rural","1,000 or more",7.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862",1536,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,2,1,1,1,2,2,1,1,1,1,2,1,3,2,3,3,2,3,3,3,2,3,3,3,3,5,4,5,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,15,60,85,7,2,2,96,112,61,"04042018",2018,132,"Suburb","500 - 999",60.9483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
