"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0134","c0136","c0138","c0140","c0142","c0144","c0146","c0150","c0158","c0162","c0166","c0170","c0174","c0176","c0186","c0190","c0192","c0196","c0198","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0402","c0404","c0406","c0408","c0410","c0412","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_yy","strata","fr_urban","fr_size","finalwgt","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0134","ic0136","ic0138","ic0140","ic0142","ic0144","ic0146","ic0150","ic0158","ic0162","ic0166","ic0170","ic0174","ic0176","ic0186","ic0190","ic0192","ic0196","ic0198","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0532","ic0534","ic0536","ic0538","ic0560","ic0562","ic0568","ic0570","ic0572"
"2123",2891,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,2,3,3,3,3,3,3,3,3,2,2,3,5,2,4,4,5,4,5,1,2,2,-1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,80,75,7,3,3,95,52,62,"02272008",2008,232,"Suburb","500 - 999",13.6887672296803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2124",2892,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,5,4,5,4,4,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,10,25,45,2,2,2,50,100,100,"05272008",2008,311,"City","Less than 300",35.526174400885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2125",2893,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,2,1,1,2,2,2,2,1,1,1,2,2,2,3,3,2,2,2,3,3,2,2,2,1,2,2,4,4,4,4,5,5,3,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,5,80,75,8,2,2,95,140,140,"03102008",2008,241,"City","1,000 or more",11.8705920297652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2126",2894,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,2,2,2,2,2,2,2,1,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,2,4,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,1,1,2,-1,10,50,75,5,3,3,97,47,38,"02292008",2008,234,"Rural","500 - 999",14.2394443791132,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2127",2895,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,3,3,2,3,3,2,3,3,2,3,3,4,3,4,4,5,4,5,1,2,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,20,75,65,4,4,3,94,42,20,"02282008",2008,242,"Suburb","1,000 or more",10.8846740923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
"2128",2897,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,1,2,1,1,1,1,2,-1,1,2,1,1,1,1,1,2,2,-1,1,1,1,1,1,95,75,5,3,3,94,0,7,"03042008",2008,224,"Rural","300 - 499",21.6428889568255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2129",2898,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,2,2,1,2,2,2,2,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,85,97,9,3,3,96,34,25,"04292008",2008,232,"Suburb","500 - 999",13.6887672296803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2130",2899,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,3,4,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,3,3,2,3,2,3,3,3,3,3,4,4,4,4,5,5,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,2,-1,65,75,85,1,1,1,97,7,5,"04152008",2008,111,"City","Less than 300",108.381919082787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2131",2901,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,3,1,2,3,2,1,2,3,1,2,2,2,2,2,4,5,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,68,88,7,2,2,96,104,164,"05012008",2008,342,"Suburb","1,000 or more",9.79733927619163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132",2902,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,1,2,1,1,2,2,2,1,2,1,2,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,5,4,5,4,5,4,5,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,5,60,100,8,3,3,96,31,29,"04082008",2008,123,"Town","300 - 499",88.3845255655193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2133",2904,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,3,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,3,2,2,1,3,2,2,2,5,2,4,4,5,4,5,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,3,75,75,8,3,3,97,0,2,"03282008",2008,414,"Rural","Less than 300",77.2908368738815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2134",2905,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,3,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,1,3,2,2,2,2,1,2,2,1,2,2,4,4,4,4,5,4,4,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,5,95,98,9,3,3,93,68,69,"03132008",2008,332,"Suburb","500 - 999",16.7289070818014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2135",2906,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,5,5,4,1,2,1,1,1,2,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,5,75,75,7,3,3,92,51,50,"03262008",2008,342,"Suburb","1,000 or more",9.79733927619163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2136",2907,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,4,4,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,3,2,2,2,3,3,2,2,3,2,3,3,5,4,5,4,5,4,4,1,2,1,2,1,2,1,1,2,-1,2,-1,1,2,1,1,2,-1,1,1,1,2,10,90,100,6,3,3,90,34,28,"03132008",2008,131,"City","500 - 999",58.6920733760837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2137",2908,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,5,2,1,1,1,1,1,2,1,1,1,1,2,1,1,3,3,2,3,2,2,2,2,2,3,1,3,3,5,4,4,4,5,4,5,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,15,62,100,4,3,3,90,39,41,"03242008",2008,342,"Suburb","1,000 or more",9.79733927619163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
"2138",2909,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,2,1,1,1,1,2,2,1,3,2,3,3,3,2,3,2,3,3,2,2,2,4,4,4,4,5,4,4,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,10,60,60,8,3,3,96,50,53,"02282008",2008,232,"Suburb","500 - 999",16.0173887782248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2139",2910,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,5,3,5,2,-1,1,1,1,2,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,19,75,75,1,3,3,97,78,64,"04092008",2008,132,"Suburb","500 - 999",66.5847156248977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2140",2911,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,3,3,3,3,3,2,2,3,1,2,2,4,4,4,4,4,1,4,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,25,40,70,6,4,3,90,40,40,"03142008",2008,344,"Rural","1,000 or more",9.31107812315784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141",2914,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,2,2,2,2,1,1,1,1,1,1,3,2,3,3,3,3,3,1,3,3,2,3,3,5,3,5,5,5,5,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,8,90,100,6,3,3,96,34,26,"04082008",2008,232,"Suburb","500 - 999",13.6887672296803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2142",2915,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,3,5,3,5,2,-1,1,1,1,2,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,10,75,80,6,4,3,93,20,30,"04212008",2008,133,"Town","500 - 999",66.3513947970023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2143",2918,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,5,4,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,50,60,6,3,3,92,21,82,"02292008",2008,333,"Town","500 - 999",13.803011235634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2144",2922,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,2,5,2,5,2,1,2,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,90,50,3,1,1,94,161,135,"03252008",2008,131,"City","500 - 999",64.2264434137444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"2145",2924,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,4,4,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,3,3,3,3,3,2,2,3,2,2,2,4,1,2,4,4,4,5,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,6,80,70,7,3,3,95,7,9,"03032008",2008,214,"Rural","Less than 300",32.515142656159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146",2926,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,3,3,3,2,3,2,2,2,3,3,3,3,5,3,5,5,5,5,5,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,2,1,2,1,2,0,45,95,3,3,3,100,30,20,"03132008",2008,132,"Suburb","500 - 999",56.90457326495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0
"2147",2929,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,3,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,3,3,1,3,3,3,3,3,3,3,3,4,2,4,2,4,2,2,2,-1,2,-1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,15,65,20,6,2,2,91,84,73,"03262008",2008,241,"City","1,000 or more",11.8705920297652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2148",2930,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,3,2,3,3,3,3,3,2,2,3,2,3,3,4,2,4,4,4,4,5,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,20,30,45,7,3,3,95,25,10,"05152008",2008,434,"Rural","500 - 999",42.6590925380324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2149",2932,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,3,3,3,2,2,2,3,3,1,2,2,4,2,3,4,4,4,5,2,-1,2,-1,1,1,1,1,1,2,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,15,70,6,3,3,99,36,54,"04232008",2008,114,"Rural","Less than 300",127.307033034779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2150",2933,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,3,2,3,2,2,2,2,3,2,3,1,3,3,4,4,4,4,4,4,3,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,20,15,50,7,2,2,94,160,160,"03172008",2008,242,"Suburb","1,000 or more",13.7737891076075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2151",2934,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,3,3,1,1,2,1,1,1,2,1,1,1,1,2,2,1,3,3,3,3,3,3,2,3,2,3,1,2,2,4,3,4,4,4,4,4,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,8,85,70,3,3,3,97,0,185,"05282008",2008,342,"Suburb","1,000 or more",9.79733927619163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"2152",2936,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,3,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,4,4,1,1,1,1,1,2,1,1,2,-1,1,1,1,2,2,-1,1,1,1,1,1,1,35,20,20,4,4,3,94,0,20,"05042008",2008,221,"City","300 - 499",20.2285541704083,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153",2937,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,2,3,3,3,2,1,3,3,2,2,2,4,2,4,4,5,4,5,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,15,20,40,4,2,3,94,45,55,"05222008",2008,134,"Rural","500 - 999",57.3503610877421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154",2938,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,3,3,2,2,1,1,1,2,2,2,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,4,5,4,5,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,15,80,68,7,3,3,92,18,10,"03132008",2008,233,"Town","500 - 999",17.1781520730031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
