"","schid","c0110","c0112","c0114","c0116","c0120","c0122","c0124","c0126","c0128","c0130","c0132","c0134","c0136","c0138","c0140","c0141","c0142","c0143","c0144","c0146","c0148","c0150","c0152","c0154","c0156","c0158","c0160","c0162","c0164","c0166","c0168","c0169","c0170","c0171","c0172","c0173","c0174","c0176","c0178","c0180","c0182","c0184","c0186","c0188","c0190","c0192","c0194","c0196","c0198","c0200","c0202","c0204","c0206","c0208","c0210","c0212","c0214","c0216","c0218","c0220","c0222","c0224","c0226","c0228","c0230","c0244","c0246","c0248","c0250","c0252","c0254","c0256","c0258","c0260","c0262","c0264","c0266","c0268","c0270","c0272","c0274","c0276","c0280","c0282","c0284","c0286","c0288","c0290","c0292","c0294","c0296","c0298","c0300","c0302","c0304","c0306","c0308","c0374","c0376","c0378","c0380","c0382","c0384","c0386","c0388","c0390","c0392","c0394","c0396","c0398","c0400","c0402","c0404","c0406","c0408","c0410","c0412","c0414","c0416","c0418","c0420","c0422","c0424","c0426","c0428","c0430","c0432","c0434","c0436","c0438","c0440","c0442","c0444","c0446","c0448","c0450","c0452","c0454","c0456","c0508","c0510","c0512","c0514","c0516","c0518","c0520","c0526","c0528","c0532","c0534","c0536","c0538","c0560","c0562","c0568","c0570","c0572","c0578","c0578_dd","c0578_mm","year","c0580","crisis","distot","incid","incpol","othact","outsus","probwk","removl","strata","stuoff","svinc","svpol","transf","vioinc","viopol","disfire08","disweap08","disdrug08","disalc08","disatt08","disins08","ganghate","disrupt","sec_ft","sec_pt","fr_catmn","fr_lvel","fr_size","fr_urban","finalwgt","repwgt1","repwgt2","repwgt3","repwgt4","repwgt5","repwgt6","repwgt7","repwgt8","repwgt9","repwgt10","repwgt11","repwgt12","repwgt13","repwgt14","repwgt15","repwgt16","repwgt17","repwgt18","repwgt19","repwgt20","repwgt21","repwgt22","repwgt23","repwgt24","repwgt25","repwgt26","repwgt27","repwgt28","repwgt29","repwgt30","repwgt31","repwgt32","repwgt33","repwgt34","repwgt35","repwgt36","repwgt37","repwgt38","repwgt39","repwgt40","repwgt41","repwgt42","repwgt43","repwgt44","repwgt45","repwgt46","repwgt47","repwgt48","repwgt49","repwgt50","ic0110","ic0112","ic0114","ic0116","ic0120","ic0122","ic0124","ic0126","ic0128","ic0130","ic0132","ic0134","ic0136","ic0138","ic0140","ic0141","ic0142","ic0143","ic0144","ic0146","ic0148","ic0150","ic0152","ic0154","ic0156","ic0158","ic0160","ic0162","ic0164","ic0166","ic0168","ic0169","ic0170","ic0171","ic0172","ic0173","ic0174","ic0176","ic0178","ic0180","ic0182","ic0184","ic0186","ic0188","ic0190","ic0192","ic0194","ic0196","ic0198","ic0200","ic0202","ic0204","ic0206","ic0208","ic0210","ic0212","ic0214","ic0216","ic0218","ic0220","ic0222","ic0224","ic0226","ic0228","ic0230","ic0244","ic0246","ic0248","ic0250","ic0252","ic0254","ic0256","ic0258","ic0260","ic0262","ic0264","ic0266","ic0268","ic0270","ic0272","ic0274","ic0276","ic0280","ic0282","ic0284","ic0286","ic0288","ic0290","ic0292","ic0294","ic0296","ic0298","ic0300","ic0302","ic0304","ic0306","ic0308","ic0374","ic0376","ic0378","ic0380","ic0382","ic0384","ic0386","ic0388","ic0390","ic0392","ic0394","ic0396","ic0398","ic0400","ic0402","ic0404","ic0406","ic0408","ic0410","ic0412","ic0414","ic0416","ic0418","ic0420","ic0422","ic0424","ic0426","ic0428","ic0430","ic0432","ic0434","ic0436","ic0438","ic0440","ic0442","ic0444","ic0446","ic0448","ic0450","ic0452","ic0454","ic0456","ic0508","ic0510","ic0512","ic0514","ic0516","ic0518","ic0520","ic0526","ic0528","ic0532","ic0534","ic0536","ic0538","ic0540","ic0542","ic0544","ic0546","ic0556","ic0558","ic0560","ic0562","ic0568","ic0570","ic0572"
"1151","1581",1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,3,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,3,3,2,3,2,2,2,3,2,3,3,2,2,5,3,4,4,5,4,4,5,2,-1,2,-1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,2,-1,100,0,0,0,100,0,18,10,12,20,60,60,6,2,3,95,100,54,"03032008",3,3,2008,50,6,153,118,75,135,0,0,0,233,138,0,0,18,70,29,0,10,20,3,20,100,0,0,1,0,4,2,3,3,15.6236799787731,15.9884181338717,15.9755877438878,15.936661394407,15.9247208973228,15.8483805006736,15.9045516047054,15.9509105140285,15.9736016786482,15.9825053482821,16.0990898908093,0,15.9626675959472,15.7224120804078,16.1852929755623,15.748033404198,15.9382405499454,15.7194577873627,16.1674583559331,15.9349431083663,15.9359956490909,15.831644200089,15.6124420939543,16.0811352903999,16.0791041997439,16.2033477692426,16.014647509348,15.7590149932229,16.0381082486662,16.0517903135104,16.0458788731264,16.0328946448132,15.9922090937101,15.719501599159,15.9064141785102,15.9817198704517,16.1057986628021,15.8685038245278,16.041886503502,16.0582693274419,16.1287697970864,16.0885300172433,15.9997212649669,16.0373483219603,15.7816929271198,15.8606793763787,15.8047118112235,15.8704910400833,15.900752611324,15.9322641198433,15.5326738256509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","1582",1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,5,4,4,4,4,4,3,5,2,-1,2,-1,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,2,-1,15,0,0,0,15,0,0,4,17,30,50,50,7,2,2,82,226,332,"04072008",7,4,2008,120,6,94,51,16,45,49,0,0,341,94,0,0,0,30,0,0,13,4,2,60,15,0,0,27,11,4,3,4,1,9.09879530757181,9.36661923695413,9.1965247137886,9.33265846647138,9.28854731318238,9.29274800043801,9.30744846015129,9.31120682177439,9.36354164369843,9.28869077060215,9.28416255298913,9.33219941026661,9.29942380838082,9.28763560038697,9.33081628774611,9.31992697951354,9.22096947143775,9.28372586669144,9.29736131176354,9.32171506995082,9.24151646774279,9.36822466862771,9.21473870582404,9.18897972344424,9.22107014432722,9.24850905457853,9.24538708919372,9.29186180249785,9.33739045334542,9.27475136400436,9.3328711206209,9.2480268076903,9.28749810312321,9.24183511886651,9.20514824330258,9.28132106774107,9.29313245896442,9.23996073897693,9.25491704896224,9.31523411504462,9.23884144351266,9.2421470300027,9.25846269986132,9.26857428275016,9.16581231735766,9.21017943035087,9.36659448993305,9.30656759607373,9.32468782125235,9.43824071920625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","1583",1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,4,3,2,2,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,3,4,5,3,5,5,1,1,1,1,2,-1,1,2,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,25,0,0,0,25,4,0,1,7,5,90,90,6,3,3,95,15,10,"03182008",18,3,2008,35,8,67,83,25,40,25,1,2,342,65,0,0,0,25,2,0,0,15,10,17,25,0,0,-1,-1,2,3,4,2,7.74230272874855,7.82457977668745,7.83230377154293,7.82108706548717,7.80139455640036,7.86421173580757,7.95688310345008,7.91213137674438,7.78916825883159,7.96365975874685,7.91407813742177,7.97920191028431,7.95375554296532,7.89950990328517,7.88216790881054,7.87320470396579,7.91337600023523,7.92885436171119,7.91116488550515,7.81043267414262,7.89142492300925,7.8811181123006,7.98406983741056,7.94083322481184,8.03814616598448,8.04239712189912,8.01418426484804,7.98603636744235,7.96370875370426,7.88127036254991,7.9085350682009,7.95403028977776,7.90339638846966,7.83370323824688,7.93196083023521,7.92101398710675,7.90590378869179,7.90398046274695,7.80268671754648,0,7.81850641364243,7.84270972615286,7.95265407161317,7.91673002176244,7.95435824521484,7.95935211463367,7.90496149205278,7.83349106439331,7.69300805981092,7.90753624397596,7.89001125590554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","1584",1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,2,2,2,2,3,3,3,3,2,2,4,4,4,4,5,4,5,5,2,-1,2,-1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,65,0,0,0,65,0,3,1,23,5,92,99,6,3,3,97,35,28,"02272008",27,2,2008,35,7,115,80,78,72,40,0,0,342,115,0,0,3,18,16,0,0,20,20,10,65,0,4,6,7,2,3,4,2,9.79733927619163,9.91323564224706,10.0332511867761,9.93816646945375,9.83999124784745,9.92492080389421,10.0034435047078,9.91805747218076,10.100287750161,9.95674107320862,10.0733013937783,10.0893612270992,9.93176154013299,10.102986820001,10.0180358609081,9.96120894849276,10.0268993585396,10.0164329980413,10.0105414923737,9.90106013189309,10.0188464283908,9.93920766227903,10.1165413551997,10.0436533030601,0,10.1804862076742,10.1392075387381,10.0578560473594,10.0479741000847,10.0638923103421,10.0313091530678,9.98349779939586,9.84351510270592,9.92281584729498,9.96675829323651,10.005832942243,10.0416547599914,9.99956072658139,9.86558280223496,9.93608902478768,10.019671266276,9.92278992614134,10.0213838072784,9.97896150406032,10.0486780577888,9.99045163491943,9.93872663742161,10.0404964811376,9.93292473800804,9.96698396171021,9.95761299067231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155","1585",1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,-1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,4,3,4,4,4,3,4,4,1,1,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,100,0,0,20,80,2,0,5,11,0,50,80,5,3,3,85,278,288,"03112008",11,3,2008,35,5,141,91,68,83,56,0,2,341,141,5,3,0,30,23,0,1,20,5,15,100,1,1,5,1,2,3,4,1,8.31475531637003,8.25426614632648,8.5907564153746,8.65595351165607,8.62838877681757,8.22238700612813,8.39125966072261,8.63205799524693,8.49392753795051,8.42057222655008,8.43516960511888,8.55531560628029,8.55257501586692,8.55577788982957,8.54194056652293,8.65549044551644,8.50911424103947,8.53934937449343,8.57547366809621,8.6723869361252,8.54015834804875,8.57952031344907,8.36258952676454,8.40360946033333,8.39800209318249,8.46746576767172,8.4221954488414,8.44130735276635,8.50848710593461,8.4309005613933,8.46268677769256,8.48977670176495,8.44255516170563,8.59971803607652,8.19152165952379,8.2144800689338,8.56011003638024,8.51738772599408,8.54745122341806,8.32265800469255,8.49836439440554,8.18641378835968,8.50762882398142,8.55761419599044,8.32988490294597,8.43770919542213,8.59952653238869,8.49657326298659,8.57013874309184,0,8.55150114013523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,11,0,11,0,11,0,0,0,0,0
"1156","1586",1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,4,4,4,2,1,1,2,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,5,4,5,5,5,4,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,1,2,2,-1,2,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,8,39,6,90,95,4,3,3,97,41,30,"04292008",29,4,2008,60,6,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,3,1,1,1,108.381919082787,111.023859609179,109.950824161213,111.135885983482,111.219512137986,110.134552412181,112.422708708241,109.156065944304,111.598505669805,112.469807261804,111.176038683059,0,111.506133018742,110.609705920806,111.389026835458,110.617230345126,109.537928857882,111.865276862211,112.014933210875,110.571124232058,111.300983797308,111.033892908349,110.408473672477,111.813437823598,110.607550783068,110.912372090867,111.018954493882,112.35261374364,112.008294504882,112.081308796076,110.710904633278,109.254318328469,111.74413215319,109.300586818518,109.306723743843,109.814607109563,110.139837162672,109.873658580686,109.936897301249,109.344807948747,109.779163649852,109.98988190909,110.200208953244,110.561229377156,111.197040273464,109.342273031623,109.417736392745,110.150240451695,110.354702853492,108.774015390786,108.91187428866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157","1587",1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,-1,1,2,1,2,2,-1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,2,2,2,2,1,3,3,2,3,3,3,3,3,2,2,5,4,4,4,5,4,4,5,2,-1,1,1,1,2,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,7,0,0,0,10,0,0,1,12,20,70,95,6,1,1,90,10,4,"03112008",11,3,2008,30,4,19,9,2,17,2,0,0,221,16,0,0,0,7,2,0,0,0,0,9,10,0,2,-1,-1,4,2,2,1,20.2285541704083,20.729307142191,20.3915525332783,20.3726946093332,20.2684494361808,20.6492210265286,20.8332442576468,20.5595018862608,0,20.4564667836019,20.7161213000271,20.8075319960585,20.5559472211813,20.3723495702634,20.5530570629073,20.683397205786,20.5884713226594,20.7857755237399,20.5632778773388,20.6273301510147,20.6667622804716,20.7358990475615,20.7165928592132,20.3713577365686,20.6466268390872,20.5081661858338,20.6374348163419,20.5674355011003,20.5544998544728,20.5555933205183,20.6240129349076,20.7664621566005,20.5517599860769,20.6305719505026,20.6204605134618,20.8383809150868,20.595553403098,20.8257985719807,20.3734742062497,20.9775713834559,20.5835377020705,20.5654423900176,20.6631437275404,20.5258481947,20.7558847404561,20.8364295694687,20.8412346645015,20.997569128073,20.6341339635316,20.7178351956306,20.9281010260421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0
"1158","1588",1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,3,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,4,2,3,3,3,3,3,5,2,-1,1,2,1,1,2,-1,1,1,1,2,2,-1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,220,0,32,25,200,0,32,2,17,15,50,70,4,1,1,96,60,50,"03252008",25,3,2008,NA,8,366,252,103,307,27,1,0,231,272,108,78,32,245,97,0,0,1,1,107,257,0,1,0,1,4,2,3,1,15.919842993659,16.4369039022264,16.100283250715,15.9629842372726,15.9354415035812,16.2759546723967,16.2617972208783,16.0959098242389,16.345673628408,16.1481538806357,16.3774964322611,16.226805914074,16.0576768840509,16.2987222236506,16.3395422389893,16.1553872102647,0,16.4194253973579,16.2895321804145,16.1039401035237,16.2989603938277,16.2186453188386,16.2305406166861,16.2223680007588,16.3965015580074,16.2158647567953,16.3591010302732,16.2192847106552,16.3177464665948,16.2780958826723,16.1748993199828,16.3680583931485,16.2861044245153,16.2015131224206,16.3087124035615,16.3255463390569,16.344545620583,16.2398724163003,16.2090788747061,16.4514332435904,16.2425419099828,16.2306383904668,16.1313750971285,16.1638677619467,16.3276465692998,16.2728071797368,16.1290033967235,16.2771858154154,16.1756351279539,16.3307285152555,16.3050522805893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,28,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,6,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"1159","1590",1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,-1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,4,4,4,3,1,1,1,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,2,1,3,2,3,3,3,2,1,3,1,2,2,2,2,5,3,3,4,4,4,5,5,1,1,1,2,1,2,1,1,1,2,1,2,2,-1,1,2,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,1,1,1,1,10,1,0,0,4,1,0,0,10,2,50,70,10,3,3,95,20,10,"02262008",26,2,2008,20,4,5,4,1,4,0,0,1,112,10,0,0,0,3,0,0,0,0,0,0,5,0,0,-1,-1,2,1,1,2,88.7934084290867,91.361110241038,89.6149618726234,90.9286272367616,91.1706333607576,90.8257137351753,91.4859324095574,90.1900363903754,89.620402001212,91.7363458747985,89.9546206507513,91.0637323248704,91.1758983658506,90.1588207674472,90.9321378290146,91.343206367628,90.2748446153861,90.787887364055,91.2524024895194,89.7519486127846,90.6336069577373,90.9425481919127,90.4712876789632,91.2192334502759,90.7292363223245,91.4068274967789,90.7777693430834,91.1697816728799,91.2862625655353,89.7549901768848,90.1742706569611,89.7511703334872,91.4322906071396,90.9742557839816,90.4269494762786,90.7269011189387,90.5613615839241,90.9701015010568,90.4165486647264,91.4026321981281,88.648439602477,90.3386771535248,90.8506413399157,91.1206645409582,0,89.924458483736,90.4961678872566,90.053436192278,88.889165488883,91.2702158887881,89.9390201208221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,10,0,0,0,0,0,0
"1160","1592",1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,-1,2,-1,1,2,2,-1,2,1,1,1,1,1,1,1,2,2,1,1,4,4,3,3,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,4,2,4,4,4,4,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,0,0,0,0,0,0,0,98,10,85,10,5,2,1,1,94,224,393,"03252008",25,3,2008,25,3,150,150,0,150,0,1,0,141,180,0,0,0,120,0,0,0,0,0,150,0,0,5,3,3,4,1,4,1,53.1238526764016,55.5122631825621,55.4142456130803,55.5040006365919,0,52.9308788873691,56.0342323620198,52.8191815569138,56.5967869032657,53.6095971751698,56.7249002940418,56.0996490171588,53.4486497569425,56.7115565371857,56.8879143819166,56.075583379777,52.8544763855353,56.4760153376618,53.3218169275832,54.6272875969855,53.3370222649044,54.2532905430739,53.2007511350223,53.2967847097656,54.2574939536747,53.1207741463088,54.1656525575353,54.4096597597074,54.2856403246593,54.3709455984295,53.2239836871672,54.0407948979792,54.3505013817487,53.6304034646438,53.0101857783735,52.9107613997913,53.1082490274003,52.8240034417158,52.9488272086458,52.6347922855483,53.1824447396382,52.888180027856,53.0813466590066,55.70101803499,55.9398942050337,55.7200554730487,53.1273311352673,52.8577526333518,55.4661145326331,52.4840706629024,53.0453645518583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
